atom_id,atom_name,review_priority,risk_tier,risk_score,overall_verdict,semantic_status,review_status,has_completed_review,trust_readiness,review_batch_reason,recommended_review_action,trust_blockers
ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:62,ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:110,ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:72,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:22,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage@ageoa/pronto/torque_adjustment/atoms.py:21,ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.yaw_lock.readrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:88,ageoa.pronto.yaw_lock.readrobotstandingstatus,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator@ageoa/institutional_quant_engine/pin_model_d12/atoms.py:16,ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator,review_later,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler,review_later,medium,35,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.maxstep@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:281,ageoa.quantfin.monte_carlo_anti_d12.maxstep,review_later,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.conjugate_priors.beta_binom.posterior_randmodel@ageoa/conjugate_priors/beta_binom/atoms.py:21,ageoa.conjugate_priors.beta_binom.posterior_randmodel,review_later,medium,34,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.conjugate_priors.beta_binom.posterior_randmodel_weighted@ageoa/conjugate_priors/beta_binom/atoms.py:43,ageoa.conjugate_priors.beta_binom.posterior_randmodel_weighted,review_later,medium,34,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment@ageoa/mcmc_foundational/kthohr_mcmc/mala/atoms.py:22,ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment,review_later,medium,34,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.blip_filter.bandpass_filter@ageoa/pronto/blip_filter/atoms.py:21,ageoa.pronto.blip_filter.bandpass_filter,review_later,medium,34,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.foot_contact.foot_sensing_state_update@ageoa/pronto/foot_contact/atoms.py:22,ageoa.pronto.foot_contact.foot_sensing_state_update,review_later,medium,34,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.e2e_ppg.heart_cycle_d12.heart_cycle_detection@ageoa/e2e_ppg/heart_cycle_d12/atoms.py:16,ageoa.e2e_ppg.heart_cycle_d12.heart_cycle_detection,review_later,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.local_vol_d12.allfort@ageoa/quantfin/local_vol_d12/atoms.py:186,ageoa.quantfin.local_vol_d12.allfort,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.avg@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:695,ageoa.quantfin.monte_carlo_anti_d12.avg,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:630,ageoa.quantfin.monte_carlo_anti_d12.insertcf,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:725,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:761,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.addmod64@ageoa/quantfin/rng_skip_d12/atoms.py:209,ageoa.quantfin.rng_skip_d12.addmod64,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.next@ageoa/quantfin/rng_skip_d12/atoms.py:333,ageoa.quantfin.rng_skip_d12.next,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.randomdouble@ageoa/quantfin/rng_skip_d12/atoms.py:141,ageoa.quantfin.rng_skip_d12.randomdouble,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.randomint64@ageoa/quantfin/rng_skip_d12/atoms.py:176,ageoa.quantfin.rng_skip_d12.randomint64,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.randomint@ageoa/quantfin/rng_skip_d12/atoms.py:74,ageoa.quantfin.rng_skip_d12.randomint,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.randomword64@ageoa/quantfin/rng_skip_d12/atoms.py:106,ageoa.quantfin.rng_skip_d12.randomword64,review_later,medium,31,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.svm_proc.combination@ageoa/biosppy/svm_proc/atoms.py:176,ageoa.biosppy.svm_proc.combination,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.svm_proc.majority_rule@ageoa/biosppy/svm_proc/atoms.py:221,ageoa.biosppy.svm_proc.majority_rule,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.hPDB.iterate_pdb_atoms@ageoa/hPDB/atoms.py:24,ageoa.hPDB.iterate_pdb_atoms,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.hPDB.iterate_pdb_residues@ageoa/hPDB/atoms.py:39,ageoa.hPDB.iterate_pdb_residues,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.heston_model.simulate_heston_paths@ageoa/institutional_quant_engine/heston_model/atoms.py:22,ageoa.institutional_quant_engine.heston_model.simulate_heston_paths,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.flex_estimator.estimate_flex_deflection@ageoa/pronto/flex_estimator/atoms.py:27,ageoa.pronto.flex_estimator.estimate_flex_deflection,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:113,ageoa.quantfin.local_vol_d12.vol,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:136,ageoa.quantfin.local_vol_d12.vol,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:603,ageoa.quantfin.monte_carlo_anti_d12.process,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.num_methods.rk4@ageoa/rust_robotics/num_methods.py:50,ageoa.rust_robotics.num_methods.rk4,review_later,low,29,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.e2e_ppg.gan_rec_d12.gan_reconstruction@ageoa/e2e_ppg/gan_rec_d12/atoms.py:16,ageoa.e2e_ppg.gan_rec_d12.gan_reconstruction,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices@ageoa/rust_robotics/bicycle_kinematic/atoms.py:98,ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.computesideslipangle@ageoa/rust_robotics/bicycle_kinematic/atoms.py:77,ageoa.rust_robotics.bicycle_kinematic.computesideslipangle,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel@ageoa/rust_robotics/bicycle_kinematic/atoms.py:30,ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile@ageoa/rust_robotics/bicycle_kinematic/atoms.py:45,ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters@ageoa/rust_robotics/bicycle_kinematic/atoms.py:61,ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:53,ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:72,ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:78,ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:46,ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:22,ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing,review_later,low,28,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_christov.christovqrsdetect@ageoa/biosppy/ecg_christov/atoms.py:21,ageoa.biosppy.ecg_christov.christovqrsdetect,review_later,low,27,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_zz2018.calculatekurtosissqi@ageoa/biosppy/ecg_zz2018/atoms.py:76,ageoa.biosppy.ecg_zz2018.calculatekurtosissqi,review_later,low,27,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ppg_kavsaoglu.detectonsetevents@ageoa/biosppy/ppg_kavsaoglu/atoms.py:20,ageoa.biosppy.ppg_kavsaoglu.detectonsetevents,review_later,low,27,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:16,ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal,review_later,low,27,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle@ageoa/bayes_rs/bernoulli/atoms.py:15,ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.heston_model_d12.hestonpathsampler@ageoa/institutional_quant_engine/heston_model_d12/atoms.py:22,ageoa.institutional_quant_engine.heston_model_d12.hestonpathsampler,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:91,ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:145,ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.apply_offsets._zero_offset@ageoa/tempo_jl/apply_offsets/atoms.py:35,ageoa.tempo_jl.apply_offsets._zero_offset,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.apply_offsets.apply_offsets@ageoa/tempo_jl/apply_offsets/atoms.py:51,ageoa.tempo_jl.apply_offsets.apply_offsets,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.apply_offsets.show@ageoa/tempo_jl/apply_offsets/atoms.py:20,ageoa.tempo_jl.apply_offsets.show,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.date@ageoa/tempo_jl/find_month/atoms.py:56,ageoa.tempo_jl.find_month.date,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:169,ageoa.tempo_jl.find_month.datetime,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:210,ageoa.tempo_jl.find_month.datetime,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:154,ageoa.tempo_jl.find_month.show,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:79,ageoa.tempo_jl.find_month.show,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:113,ageoa.tempo_jl.find_month.time,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:133,ageoa.tempo_jl.find_month.time,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:96,ageoa.tempo_jl.find_month.time,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.calhms2jd@ageoa/tempo_jl/find_year/atoms.py:205,ageoa.tempo_jl.find_year.calhms2jd,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.fd2hms@ageoa/tempo_jl/find_year/atoms.py:145,ageoa.tempo_jl.find_year.fd2hms,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.fd2hmsf@ageoa/tempo_jl/find_year/atoms.py:164,ageoa.tempo_jl.find_year.fd2hmsf,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.find_day@ageoa/tempo_jl/find_year/atoms.py:94,ageoa.tempo_jl.find_year.find_day,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.find_dayinyear@ageoa/tempo_jl/find_year/atoms.py:35,ageoa.tempo_jl.find_year.find_dayinyear,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.find_month@ageoa/tempo_jl/find_year/atoms.py:74,ageoa.tempo_jl.find_year.find_month,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.hms2fd@ageoa/tempo_jl/find_year/atoms.py:129,ageoa.tempo_jl.find_year.hms2fd,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.isleapyear@ageoa/tempo_jl/find_year/atoms.py:19,ageoa.tempo_jl.find_year.isleapyear,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.jd2calhms@ageoa/tempo_jl/find_year/atoms.py:290,ageoa.tempo_jl.find_year.jd2calhms,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.find_year.lastj2000dayofyear@ageoa/tempo_jl/find_year/atoms.py:113,ageoa.tempo_jl.find_year.lastj2000dayofyear,review_later,low,26,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
